Longitude,Latitude,hf,bankuai_avg_dist_top3,bankuai_avg_dist_top5,bankuai_closest1_dist,bankuai_closest2_dist,bankuai_closest3_dist,bankuai_closest4_dist,bankuai_closest5_dist,gou_avg_dist_top3,gou_avg_dist_top5,gou_closest1_dist,gou_closest2_dist,gou_closest3_dist,gou_closest4_dist,gou_closest5_dist,liegu_avg_dist_top3,liegu_avg_dist_top5,liegu_closest1_dist,liegu_closest2_dist,liegu_closest3_dist,liegu_closest4_dist,liegu_closest5_dist,ji_avg_dist_top3,ji_avg_dist_top5,ji_closest1_dist,ji_closest2_dist,ji_closest3_dist,ji_closest4_dist,ji_closest5_dist,huoshan_avg_dist_top3,huoshan_avg_dist_top5,huoshan_closest1_dist,huoshan_closest2_dist,huoshan_closest3_dist,huoshan_closest4_dist,huoshan_closest5_dist,duanceng_avg_dist_top3,duanceng_avg_dist_top5,duanceng_closest1_dist,duanceng_closest2_dist,duanceng_closest3_dist,duanceng_closest4_dist,duanceng_closest5_dist,bed,geoid,surface,climatic zones
-151.75,70.75,64,1229.51,1239.11,1218.2,1232.41,1237.92,1250.66,1256.39,1309.58,1309.9,1309.55,1309.59,1309.6,1309.81,1310.96,105.06,116.77,87.65,104.48,123.05,129.37,139.31,2241.84,2242.12,2241.75,2241.87,2241.89,2242.03,2243.06,812.02,895.81,754.63,756.82,924.61,1013.41,1029.59,3730.12,3732.84,3727.61,3730.01,3732.73,3735.3,3738.53,-16.75,-2.2648132,-16.75,7
-151.25,60.75,59,346.53,348.83,346.53,346.53,346.53,352.28,352.28,349.01,349.66,348.75,349.07,349.23,350.27,350.98,752.05,814.96,704.97,751.86,799.31,847.21,971.47,1629.99,1675.77,1626.51,1630.56,1632.89,1739.97,1748.94,94.97,121.98,81.45,86.57,116.88,128.81,196.21,2925.25,2928.49,2922.14,2925.15,2928.46,2931.43,2935.27,-0.42142785,7.6551743,-0.42142785,18
-151.25,68.25,99.5,972.66,982.33,962.45,971.14,984.38,986.32,1007.35,1041.4,1041.82,1041.18,1041.36,1041.68,1042.04,1042.85,143.1,173.46,139.35,142.2,147.74,165.66,272.33,2176.18,2224.97,2163.7,2176.6,2188.24,2289.22,2307.09,606.61,665.59,482.52,611.69,725.62,737,771.14,3505.5,3508.34,3502.86,3505.4,3508.25,3510.91,3514.27,760.6273,5.9242587,760.6273,27
-149.75,64.75,97,604.8,615.66,602.75,605.61,606.03,626.03,637.91,658.05,658.44,657.33,658.2,658.61,658.88,659.16,534.64,559.54,529.16,533.51,541.25,552.24,641.52,1844.62,1893.02,1834.91,1845.09,1853.87,1958.02,1973.19,291.25,357.92,99.31,370.59,403.86,417.66,498.18,3172.4,3175.39,3169.59,3172.3,3175.32,3178.09,3181.64,279.90543,10.775793,279.90543,18
-148.75,63.75,67,487.32,497.83,484.86,485.23,491.86,504.85,522.34,536.93,537.33,536.21,537.13,537.45,537.7,538.16,651.56,670.91,643.95,650.62,660.12,672.35,727.52,1732.02,1780.24,1722.97,1732.49,1740.59,1845.31,1859.84,215.37,278.09,37.96,299.77,308.37,326.3,418.03,3058.18,3061.19,3055.33,3058.07,3061.13,3063.93,3067.51,600.3473,13.970093,600.3473,19
-148.75,70.25,61,1137.38,1147.38,1125.65,1142.53,1143.95,1159.34,1165.46,1227.05,1227.33,1226.69,1227,1227.46,1227.48,1228.02,57.39,82.67,29.32,54.33,88.5,106.94,134.23,2295.89,2320.4,2281.08,2296.25,2310.34,2357,2357.36,811.59,867.83,688.25,806.1,940.42,951.34,953.05,3618.15,3620.83,3615.68,3618.04,3620.72,3623.25,3626.44,-3,-2.6210656,-3,7
-148.25,70.25,52,1131.84,1141.24,1120.04,1136.26,1139.23,1152.67,1158.01,1223.44,1223.71,1223.08,1223.47,1223.75,1224.01,1224.23,46.6,81.87,29.32,39.46,71.02,119.84,149.69,2285.8,2318.74,2270.83,2286.16,2300.42,2367.8,2368.49,815.25,870.44,688.16,821.86,935.72,941.92,964.55,3607.25,3609.91,3604.79,3607.14,3609.81,3612.33,3615.5,-7.375,-2.6709542,-7.375,7
-147.25,61.75,57,267.39,275.33,258.34,271.58,272.25,287.24,287.24,303.86,304.12,303.4,303.91,304.28,304.36,304.66,869.37,880.47,850.8,874.27,883.03,894.01,900.21,1523.82,1571.46,1516.58,1524.31,1530.57,1636.51,1649.3,235.16,254.36,171.8,263.91,269.76,272.32,294.01,2843.7,2846.79,2840.77,2843.6,2846.73,2849.58,2853.24,1665.8245,18.712812,1665.8245,29
-146.75,62.25,63,295.66,306.94,290.39,291.7,304.9,312.38,335.34,343.78,344.24,343.17,343.73,344.46,344.65,345.2,834.71,844.68,823.6,833.96,846.58,857.91,861.35,1543.03,1591.03,1534.77,1543.51,1550.83,1656.12,1669.91,214.27,250.87,144.63,218.42,279.76,303.62,307.9,2866.95,2869.99,2864.07,2866.85,2869.93,2872.75,2876.36,804.83704,17.535786,804.83704,19
-146.25,59.25,60,28.2,36.32,28.2,28.2,28.2,48.51,48.51,29.86,31.34,28.99,29.22,31.36,31.73,35.4,1076.04,1110.34,1028.86,1075.9,1123.37,1157.24,1166.34,1306.23,1352.2,1302.52,1306.76,1309.41,1416.47,1425.86,353.23,371.02,329.72,342.64,387.33,393.92,401.48,2606.85,2610.05,2603.79,2606.75,2610.01,2612.95,2616.74,-47.16334,12.363433,-47.16334,0
-146.25,59.75,66,59.87,71.55,59.87,59.87,59.87,74.07,104.1,77.51,78.29,76.74,77.78,78.01,78.12,80.79,1046.13,1070.46,998.31,1046.01,1094.07,1102.25,1111.65,1339.43,1385.9,1334.78,1339.94,1343.55,1450.47,1460.77,317.48,341.13,278.4,305.37,368.66,370.58,382.65,2646.06,2649.23,2643.03,2645.95,2649.19,2652.1,2655.86,-68.40398,12.303682,-68.40398,0
-146.25,62.25,103,280.09,293.53,275.74,279.33,285.21,305.19,322.18,335.37,335.82,335.18,335.3,335.63,336.06,336.92,840.73,854.88,828.49,839.99,853.7,869.5,882.71,1524.8,1572.89,1516.22,1525.27,1532.92,1637.97,1652.09,201.27,253.12,119.2,229.29,255.3,329.13,332.69,2849.81,2852.84,2846.95,2849.71,2852.78,2855.59,2859.18,787.8586,17.02195,787.8586,19
-146.25,62.75,59,326.36,339.47,322.48,325.29,331.31,358.8,359.47,388.96,389.39,388.88,388.98,389,389.2,390.87,786.95,804.74,774.1,786.19,800.57,817.12,845.72,1565.12,1613.39,1555.88,1565.57,1573.9,1678.43,1693.18,201.02,259.49,141.75,181.84,279.47,342.4,351.97,2891.95,2894.96,2889.12,2891.85,2894.89,2897.68,2901.24,875.0164,16.555285,875.0164,18
-145.75,62.25,77,266.25,280.23,261.53,266.73,270.49,300.26,302.14,328.86,329.24,328.81,328.88,328.9,329.23,330.39,847.29,861.47,833.96,846.58,861.35,878.16,887.29,1506.94,1555.12,1498.03,1507.39,1515.39,1620.18,1634.63,189.2,256,94.08,231.23,242.28,354.72,357.68,2832.95,2835.96,2830.1,2832.85,2835.9,2838.7,2842.27,688.3746,16.455818,688.3746,19
-145.75,64.75,87,518.12,529.05,506.1,520.26,528.02,542.31,548.55,602.89,603.18,602.53,602.98,603.14,603.61,603.62,584.01,602.51,566.28,583.15,602.61,624.41,636.12,1720.27,1769,1708.48,1720.68,1731.65,1833.5,1850.72,297.4,365.91,149.87,317.07,425.27,457.05,480.31,3050.09,3052.97,3047.4,3049.98,3052.88,3055.57,3058.99,569.8289,11.465531,569.8289,18
-145.25,62.25,73.5,254.41,268.82,249.39,249.73,264.1,283.19,297.71,324.18,324.53,323.8,324.11,324.64,324.71,325.36,854.4,865.73,839.99,853.7,869.5,878.16,887.29,1489.45,1537.73,1480.21,1489.89,1498.25,1602.76,1617.53,178.12,259.52,69.6,207.68,257.07,380.39,382.84,2816.37,2819.37,2813.54,2816.26,2819.3,2822.09,2825.64,574.7685,15.872521,574.7685,18
-144.25,60.25,80,57.74,82.99,37.08,50.92,85.21,104.24,137.48,97.81,98.39,97.6,97.69,98.13,99.02,99.52,1067.51,1071.59,1066.85,1066.97,1068.71,1075.25,1080.19,1291.82,1339.39,1284.81,1292.29,1298.38,1404.4,1417.07,276.64,352.77,184.81,195.66,449.45,466.65,467.28,2611.58,2614.66,2608.66,2611.48,2614.61,2617.46,2621.11,472.8001,14.315534,472.8001,0
-143.25,60.25,84,42.88,68.25,6.69,52.26,69.68,92.47,120.13,98.18,98.55,97.53,98.23,98.77,99.08,99.12,1043.73,1054.68,1025.47,1043.07,1062.65,1066.97,1075.25,1253.21,1301.08,1245.36,1253.65,1260.61,1366.13,1379.62,259.77,342.42,149.67,199.55,430.1,431.07,501.73,2576.35,2579.39,2573.47,2576.24,2579.33,2582.15,2585.77,895.4679,15.828732,895.4679,0
-142.75,60.25,58,42.88,63.12,30.52,32.51,65.6,92.63,94.35,96.12,97.25,95.51,96.18,96.68,98.43,99.45,1025.33,1038.83,1004.99,1024.88,1046.13,1057.06,1061.11,1234.6,1282.61,1226.32,1235.03,1242.45,1347.66,1361.58,249.08,334.95,136.85,206.76,403.63,411.47,516.05,2559.22,2562.25,2556.36,2559.12,2562.19,2565,2568.59,1264.2764,15.998623,1264.2764,0
-142.75,62.25,99,214.45,225.49,199.33,214.59,229.44,233.56,250.51,318.44,319.24,317.89,318.54,318.91,320.28,320.61,854.22,860.55,839.99,853.7,868.98,869.5,870.6,1408.21,1456.85,1397.16,1408.6,1418.86,1521.54,1538.08,155.43,251.16,71.23,110.07,285,349.08,440.41,2737.89,2740.8,2735.16,2737.78,2740.72,2743.44,2746.9,1704.2714,16.848917,1704.2714,29
-142.75,63.75,50,378.42,385.84,365.71,377.19,392.35,395.27,398.67,485.23,485.98,484.68,485.33,485.67,486.84,487.37,696.24,711.55,679.44,695.46,713.8,723.79,745.27,1546.52,1595.3,1533.87,1546.89,1558.79,1659.45,1677.51,250.91,313.35,204.27,268.46,279.99,282.91,531.11,2875.66,2878.49,2873.02,2875.55,2878.4,2881.06,2884.42,997.4285,12.93907,997.4285,7
-142.25,60.25,57,41.65,61.57,25.38,39.62,59.94,65.17,117.75,99.84,100.86,99.39,99.94,100.2,102.32,102.47,1005.71,1021.16,984.71,1006.95,1025.47,1043.07,1045.59,1216.48,1264.63,1207.75,1216.9,1224.79,1329.66,1344.02,240.6,322.69,128.54,217.07,376.18,393.72,497.96,2542.44,2545.45,2539.6,2542.34,2545.38,2548.18,2551.75,1011.03656,16.554214,1011.03656,0
-142.25,65.75,71,596.61,603.3,587.72,595.69,606.42,607.78,618.89,708.13,708.91,707.58,708.08,708.72,709.94,710.22,483.28,509.85,462.61,482.36,504.86,542.98,556.43,1727.91,1776.61,1713.31,1728.25,1742.18,1839.7,1859.64,387.68,465.21,346.56,391.32,425.16,486.55,676.46,3051.82,3054.53,3049.31,3051.71,3054.43,3056.99,3060.22,288.36642,8.334087,288.36642,18
-141.75,66.75,89,706.1,713.41,699.6,706.03,712.69,716.88,731.86,820.42,821.24,819.87,820.28,821.12,822.03,822.88,375.98,412.08,352.67,374.98,400.3,458.96,473.5,1818.06,1866.62,1802.54,1818.38,1833.27,1929.04,1949.85,480.12,560.61,429.71,472.08,538.56,597.12,765.57,3137.39,3140.05,3134.96,3137.29,3139.94,3142.45,3145.6,394.88263,7.005817,394.88263,18
-141.25,59.75,77,77.24,88.76,63.02,74.91,93.79,102.06,110.01,79.48,80,79.37,79.47,79.6,80.59,80.97,1007.98,1026.41,984.51,1015.98,1023.44,1050.04,1058.07,1138.2,1186.39,1129.32,1138.61,1146.68,1251.4,1265.95,269.01,331.03,183.29,292.09,331.65,409.26,438.86,2464.69,2467.69,2461.86,2464.58,2467.62,2470.4,2473.96,64.67846,11.11961,64.67846,0
-141.25,60.25,95,33.57,54.53,11.77,25.47,63.48,67.87,104.08,123.42,123.75,123.35,123.43,123.49,124.23,124.27,967.16,984.79,944.82,971.93,984.71,1006.95,1015.54,1181.83,1230.22,1172.16,1182.23,1191.11,1295.16,1310.43,231.71,299.89,128.54,245.31,321.3,361.42,442.9,2509.92,2512.89,2507.13,2509.82,2512.82,2515.58,2519.11,1797.1703,18.604662,1797.1703,15
-141.25,63.75,87,374.05,382.71,370.17,372.84,379.14,382.63,408.79,491.75,492.66,491.33,491.34,492.6,493.1,494.96,673.21,689.22,660.12,672.35,687.15,710.14,716.35,1509.19,1557.96,1495.52,1509.53,1522.51,1621.61,1640.65,239.18,309.75,213.49,239.29,264.77,352.81,478.38,2836.38,2839.16,2833.8,2836.27,2839.06,2841.67,2844.98,822.4088,11.956945,822.4088,26
-140.25,66.25,39,652.85,661.33,652.08,652.64,653.82,661.78,686.32,773.66,774.56,773.23,773.25,774.52,774.95,776.86,395.1,450.59,379.2,393.86,412.25,530.71,536.9,1740.65,1789.08,1724.62,1740.94,1756.37,1851.09,1872.38,450.71,517.95,393.65,452.64,505.85,546.46,691.13,3057.19,3059.82,3054.79,3057.09,3059.7,3062.19,3065.32,620.1172,7.824394,620.1172,27
-140.25,69.75,51,1040.15,1048.32,1037.2,1041.43,1041.81,1050.38,1070.79,1158.46,1159.32,1157.9,1158.19,1159.3,1159.77,1161.42,147.91,196.09,110.02,147.79,185.93,250.42,286.28,2106.23,2154.15,2088.65,2106.5,2123.55,2214.61,2237.42,790.43,871.98,724.87,768.88,877.53,933.18,1055.42,3408.62,3411.1,3406.37,3408.51,3410.97,3413.34,3416.3,-49.0625,-2.4537504,-49.0625,23
-139.75,59.75,59,55.23,70.66,42.61,49.86,73.22,91.22,96.35,134.48,134.93,134,134.43,135.03,135.57,135.63,953.64,970.48,928.14,965.43,967.36,992.05,999.43,1087.88,1136.43,1077.42,1088.24,1097.98,1201.22,1217.27,267.93,307.48,211.63,251.36,340.82,358.18,375.45,2417.11,2420.05,2414.36,2417.01,2419.97,2422.71,2426.19,804.61334,11.140261,804.61334,0
-139.75,69.75,53,1041.55,1050.05,1039.65,1041.94,1043.05,1051.47,1074.11,1161.09,1161.97,1160.53,1160.74,1162.01,1162.23,1164.36,129.03,188.33,91.43,128.84,166.83,268.29,286.28,2100.37,2148.2,2082.6,2100.64,2117.89,2208.46,2231.44,794.45,874.98,735.67,765.54,882.13,935.11,1056.44,3400.86,3403.33,3398.63,3400.76,3403.2,3405.56,3408.5,-56.1875,-2.520042,-56.1875,19
-139.25,59.25,56,67.4,86.19,51.82,61.03,89.37,93.73,134.99,100.48,101.99,99.48,99.71,102.26,103.84,104.67,980.32,994.68,953.21,988.81,998.94,1006.75,1025.67,1026.08,1074.59,1015.83,1026.43,1035.98,1139.41,1155.29,281.2,316.35,250.39,273.9,319.32,336.48,401.67,2355.11,2358.05,2352.35,2355,2357.98,2360.71,2364.21,13.0913,7.469666,13.0913,0
-138.75,59.25,68,48.67,75.38,24.47,57.26,64.29,100.17,130.72,113.37,114.28,112.28,113.41,114.42,115.55,115.74,963.72,976.8,935.94,970.84,984.37,985.75,1007.09,1010.37,1058.98,999.52,1010.71,1020.89,1123.67,1140.11,272.34,304.25,226.99,288.7,301.32,308.63,395.61,2339.93,2342.84,2337.19,2339.82,2342.77,2345.49,2348.95,469.8232,8.516389,469.8232,0
-138.75,62.75,86,289.69,297.94,273.33,297.8,297.94,301.52,319.12,429.81,430.1,429.55,429.77,430.1,430.37,430.71,684.89,696.33,666.97,677.52,710.17,711.58,715.41,1354.18,1402.86,1339.46,1354.49,1368.6,1465.86,1485.9,191.44,266.38,72.36,218.2,283.76,313.23,444.33,2678.23,2680.96,2675.71,2678.12,2680.86,2683.43,2686.67,1174.2971,11.261651,1174.2971,27
-138.75,66.25,57,663.36,669.27,656.19,665.57,668.3,670.53,685.75,789.26,790.13,788.86,789.22,789.69,791.35,791.52,374.86,418.81,365.14,373.4,386.04,468.08,501.4,1717.26,1765.45,1700.41,1717.53,1733.83,1826.71,1848.78,474.68,530.81,374.89,512.91,536.25,561.01,668.99,3028.14,3030.71,3025.79,3028.03,3030.59,3033.03,3036.09,739.97864,6.2277694,739.97864,27
-138.75,67.25,50,771.97,778.54,766.75,774.09,775.09,779.97,796.82,896.44,897.32,896.03,896.23,897.05,898.19,899.08,268.43,336.67,255.37,266.59,283.34,438.84,439.23,1822.94,1870.97,1805.66,1823.2,1839.95,1931.79,1954.27,561.96,626.15,484.6,567,634.29,668.34,776.54,3129.7,3132.23,3127.4,3129.59,3132.1,3134.51,3137.53,315.60995,4.8426104,315.60995,19
-138.75,69.25,48,990.91,998.35,988.29,991.56,992.89,999.99,1019.03,1113.14,1114.03,1112.7,1112.73,1114,1114.4,1116.34,92.99,173.07,56.3,92.4,130.28,276.39,309.99,2036.01,2083.74,2018.01,2036.26,2053.76,2143.74,2166.93,753.81,828.27,705.41,715.8,840.23,885.86,994.03,3334.52,3336.97,3332.3,3334.41,3336.84,3339.19,3342.11,-10.9375,-1.967313,-10.9375,19
-138.25,66.25,48,668.59,673.72,659.24,671.28,675.26,675.44,687.37,795.98,796.85,795.6,796.07,796.28,797.94,798.33,370.21,407.45,362.74,368.7,379.2,447.35,479.24,1710.3,1758.4,1693.18,1710.57,1727.16,1819.39,1841.71,484.37,536.86,371.48,533.5,548.14,567.88,663.3,3019.02,3021.58,3016.7,3018.92,3021.46,3023.88,3026.92,326.96207,5.518071,326.96207,19
-138.25,66.75,59.5,722.38,727.87,714.2,724.91,728.02,729.47,742.75,848.9,849.76,848.51,848.88,849.3,851.05,851.08,315.94,369.68,307.35,314.23,326.24,429.13,471.45,1763.4,1811.42,1746.07,1763.66,1780.47,1872.18,1894.71,526.4,583.46,426.74,557.06,595.39,620.66,717.47,3070.05,3072.58,3067.74,3069.94,3072.46,3074.87,3077.88,581.2534,4.8485866,581.2534,19
-137.75,66.25,59,673.97,679.04,663.21,677.85,680.86,683.41,689.9,803.44,804.29,803.07,803.61,803.65,805.1,806.04,366.69,396.77,361.53,365.14,373.4,426.71,457.08,1703.78,1751.78,1686.39,1704.04,1720.92,1812.48,1835.06,494.9,543.78,369.59,554.3,560.81,575.71,658.5,3010.21,3012.74,3007.9,3010.1,3012.62,3015.03,3018.05,367.0081,5.2248793,367.0081,19
-137.75,66.75,74.5,727.74,732.71,717.8,730.87,734.55,735.27,745.04,855.76,856.62,855.38,855.86,856.04,857.67,858.14,311.9,358.8,305.96,310.12,319.63,408.02,450.28,1757.19,1805.11,1739.6,1757.45,1774.53,1865.59,1888.36,536.2,589.88,425.12,576.63,606.85,627.69,713.11,3061.54,3064.05,3059.25,3061.43,3063.93,3066.32,3069.32,393.35858,4.1549983,393.35858,19
-137.75,67.25,54,781.47,786.64,772.53,784.25,787.64,788.51,800.25,908.46,909.33,908.07,908.47,908.84,910.6,910.65,257.45,317.3,250.4,255.37,266.59,396.29,417.84,1810.73,1858.57,1792.96,1810.98,1828.26,1918.85,1941.8,579.43,637.28,480.67,603.25,654.38,680.24,767.87,3113,3115.5,3110.74,3112.9,3115.37,3117.75,3120.72,354.7405,3.4296644,354.7405,19
-137.75,67.75,53,835.24,840.78,827.37,837.92,840.42,842.68,855.5,961.49,962.36,961.1,961.41,961.96,963.51,963.82,203.59,274.5,194.85,201.07,214.86,369.55,392.15,1864.39,1912.15,1846.45,1864.64,1882.09,1972.23,1995.34,624.32,685.79,536.23,633.64,703.08,733.24,822.74,3164.6,3167.07,3162.36,3164.49,3166.94,3169.31,3172.26,618.45233,2.82738,618.45233,19
-137.25,66.25,59,680.21,685.22,668.07,685.25,687.31,692.17,693.31,811.62,812.42,811.25,811.65,811.94,812.98,814.29,364.33,386.82,361.53,362.74,368.7,406.19,434.92,1697.69,1745.58,1680.03,1697.94,1715.12,1805.98,1828.81,506.24,551.55,369.22,574.22,575.28,584.45,654.6,3001.68,3004.2,2999.4,3001.58,3004.07,3006.47,3009.47,431.7496,5.142935,431.7496,19
-137.25,66.75,56,733.41,738.33,722.21,737.61,740.42,743.26,748.14,863.29,864.14,862.91,863.45,863.5,864.92,865.89,309.18,348.72,305.96,307.35,314.23,386.94,429.13,1751.41,1799.21,1733.56,1751.65,1769.01,1859.4,1882.42,546.75,597.08,424.81,596.43,619.03,635.56,709.58,3053.31,3055.81,3051.05,3053.21,3055.68,3058.06,3061.04,281.3729,3.6914918,281.3729,19
-137.25,67.25,57.5,786.94,791.77,776.54,790.41,793.87,794.96,803.07,915.42,916.27,915.04,915.53,915.69,917.3,917.82,254.23,309.18,250.4,252.06,260.24,375.01,408.18,1805.23,1852.95,1787.21,1805.47,1823.01,1912.95,1936.12,589.23,643.94,480.4,621.83,665.45,687.37,764.66,3105.07,3107.55,3102.83,3104.96,3107.42,3109.78,3112.73,497.94995,2.900776,497.94995,19
-137.25,68.75,53,947.94,953.57,940.44,950.72,952.67,955.69,968.33,1073.88,1074.75,1073.48,1073.75,1074.41,1075.77,1076.35,93.65,168.8,83.98,88.53,108.45,267.59,295.46,1967.27,2014.77,1948.81,1967.51,1985.51,2074.21,2097.83,725.85,790.69,647.18,718.69,811.66,845.67,930.26,3261.04,3263.46,3258.85,3260.93,3263.32,3265.65,3268.54,28.375584,-2.8745792,28.375584,19
-136.75,66.25,64,687.29,692.23,673.82,693.46,694.59,697.59,701.69,820.48,821.15,820.12,820.39,820.92,821.55,822.75,363.14,377.59,361.53,362.74,365.14,385.8,412.75,1692.05,1739.81,1674.11,1692.29,1709.76,1799.9,1822.99,517.59,560.16,370.38,588.31,594.07,596.42,651.62,2993.46,2995.95,2991.2,2993.35,2995.83,2998.21,3001.18,431.82715,5.3140035,431.82715,27
-136.75,67.75,79,846.14,850.85,835.4,849.86,853.16,854.48,861.35,974.94,975.79,974.56,975.05,975.2,976.8,977.34,197.62,258.36,194.85,196.95,201.07,348.9,350.05,1854.3,1901.83,1835.89,1854.53,1872.48,1961.35,1984.89,643.1,698.76,536.75,668.65,723.92,746.9,817.57,3149.57,3152.01,3147.37,3149.46,3151.87,3154.21,3157.12,698.7442,1.6954924,698.7442,19
-136.75,69.75,58.5,1060.46,1066.2,1053.36,1063.29,1064.73,1068.48,1081.14,1186.06,1186.93,1185.66,1185.87,1186.65,1187.83,1188.65,41.81,104.32,29.44,40.2,55.81,180.96,215.19,2071.72,2118.97,2052.81,2071.94,2090.41,2177.82,2201.86,829.69,897.25,758.86,809.47,920.74,957.92,1039.26,3359.18,3361.55,3357.05,3359.07,3361.41,3363.69,3366.53,-35.125,-4.0783415,-35.125,0
-136.25,68.75,66,958.69,963.24,948.39,961.97,965.71,965.72,974.44,1086.48,1087.34,1086.1,1086.52,1086.84,1088.55,1088.71,89.83,155.96,83.98,88.53,96.99,242.69,267.59,1958.83,2006.09,1939.94,1959.04,1977.49,2064.99,2089,743.06,802.91,649.17,749.74,830.28,858.29,927.08,3247.58,3249.97,3245.44,3247.47,3249.83,3252.12,3254.97,-2,-4.4683857,-2,19
-136.25,69.25,51,1011.88,1016.82,1002.63,1015.04,1017.99,1019.26,1029.18,1138.98,1139.85,1138.59,1138.94,1139.42,1141.05,1141.23,42.07,110.92,29.47,40.44,56.3,199.69,228.69,2013.41,2060.61,1994.42,2013.63,2032.19,2119.36,2143.47,789.7,852.49,704.56,785.31,879.22,910.74,982.61,3300.28,3302.65,3298.15,3300.17,3302.51,3304.79,3307.62,-7.4375,-4.7441955,-7.4375,19
-136.25,69.75,60,1065.32,1070.6,1057.01,1068.36,1070.58,1073.02,1084.01,1191.76,1192.63,1191.36,1191.64,1192.27,1193.68,1194.17,41.81,97.56,29.44,40.2,55.81,164.43,197.92,2068.05,2115.19,2048.96,2068.27,2086.93,2173.78,2198,837.33,902.73,759.99,823.09,928.91,963.53,1038.15,3353.06,3355.41,3350.95,3352.95,3355.27,3357.54,3360.35,-30.875,-4.0367646,-30.875,19
-135.75,67.25,54,806.68,811.35,792.96,812.97,814.11,815.9,820.82,939.86,940.56,939.5,939.8,940.27,941,942.22,254.23,285.53,250.4,252.06,260.24,311.19,353.74,1791.13,1838.48,1772.38,1791.35,1809.67,1897.57,1921.43,622.61,668.12,486.35,679.07,702.42,713.14,759.63,3082.96,3085.38,3080.78,3082.86,3085.25,3087.57,3090.45,514.7888,2.0358503,514.7888,27
-135.75,68.75,51.5,964.38,968.9,953.21,968.4,971.54,973.03,978.34,1093.51,1094.37,1093.13,1093.63,1093.78,1095.38,1095.91,93.65,153.47,83.98,88.53,108.45,231.66,254.71,1955.13,2002.28,1936.04,1955.34,1974.01,2060.89,2085.09,752.48,809.86,651.33,765.73,840.37,865.46,926.38,3241.24,3243.61,3239.11,3241.13,3243.47,3245.75,3248.58,4.719089,-5.0862856,4.719089,19
-135.75,69.25,56,1017.59,1022.06,1007.09,1021,1024.66,1024.77,1032.79,1145.54,1146.4,1145.16,1145.57,1145.9,1147.61,1147.77,47.96,108.83,29.47,40.44,73.96,186.45,213.83,2009.9,2056.98,1990.71,2010.11,2028.88,2115.45,2139.75,798.44,858.93,706.52,800.25,888.55,917.35,981.97,3294.17,3296.52,3292.06,3294.06,3296.38,3298.65,3301.46,-3,-4.831642,-3,19
-135.75,69.75,68,1070.65,1075.47,1061.15,1073.9,1076.89,1078.04,1087.36,1197.89,1198.75,1197.5,1197.84,1198.32,1199.96,1200.13,47.62,94.46,29.44,40.2,73.23,148.46,180.96,2064.7,2111.72,2045.42,2064.91,2083.78,2170.06,2194.45,845.45,908.71,761.76,837.03,937.54,969.64,1037.56,3347.17,3349.51,3345.08,3347.07,3349.37,3351.63,3354.42,-27.5,-4.0286746,-27.5,19
-135.25,59.25,81,150.43,164.41,139.87,151.12,160.3,176.44,194.31,203.21,203.92,203.16,203.18,203.29,204.03,205.94,842.93,859.96,826.91,846.19,855.7,884.54,886.48,923.12,971.67,907.74,923.34,938.27,1034.22,1054.81,150.14,187.88,118.35,130.44,201.63,242.61,246.38,2245.87,2248.6,2243.35,2245.76,2248.5,2251.08,2254.33,1292.619,6.944779,1292.619,26
-135.25,60.75,62,233.24,243.57,227.41,233.23,239.08,248.51,269.63,355.12,355.38,354.47,355.43,355.48,355.62,355.89,711.54,726.48,686.08,718.99,729.54,744.01,753.76,1082.05,1130.33,1065.51,1082.27,1098.36,1191.93,1213.61,153.58,212.7,37.85,155.99,266.9,301.09,301.69,2398.5,2401.16,2396.06,2398.39,2401.05,2403.56,2406.73,1284.7721,8.25079,1284.7721,19
-135.25,62.75,115.3,373.9,389.42,368.73,368.82,384.13,410.73,414.67,541.7,541.88,541.59,541.74,541.77,541.98,542.32,547.06,566.69,522.53,556.23,562.43,588.69,603.55,1297.01,1344.92,1279.4,1297.23,1314.39,1405.44,1428.14,240.74,309.03,109.95,259.24,353.05,371.07,451.85,2604.59,2607.16,2602.25,2604.48,2607.04,2609.48,2612.54,1152.9414,7.307234,1152.9414,18
-135.25,66.75,70,762.46,768.26,747.7,768.37,771.31,771.81,782.11,899.67,900.13,899.34,899.39,900.28,900.32,901.3,306.45,316.36,303.27,305.96,310.12,319.63,342.81,1732.5,1779.78,1713.62,1732.71,1751.18,1838.7,1862.67,595.1,633.36,436.47,673.99,674.82,677.6,703.91,3023.34,3025.76,3021.17,3023.24,3025.63,3027.94,3030.83,369.56497,2.5362113,369.56497,27
-135.25,67.75,64,866.16,870.73,852.41,872.44,873.64,875.09,880.08,999.24,999.97,998.88,999.21,999.64,1000.43,1001.67,203.59,244.45,194.85,201.07,214.86,286.92,324.54,1842.06,1889.2,1822.96,1842.26,1860.95,1947.81,1972,675.87,723.02,544.91,723.2,759.51,772.38,815.1,3129.08,3131.46,3126.94,3128.97,3131.33,3133.62,3136.46,555.7953,-0.81880695,555.7953,19
